id_surat,no_surat,nama_surat,nama_surat_arab,ayat,surat,latin,terjemahan,tempat_turun,deskripsi,tema
5966,87,Al-A'la,الاعلى,18,اِنَّ هٰذَا لَفِى الصُّحُفِ الْاُوْلٰىۙ,inna haadzaa lafii shshuhufi l-uulaa,"Sesungguhnya ini terdapat dalam kitab-kitab yang dahulu,",mekah,"Surat ini terdiri atas 19 ayat, termasuk golongan surat-surat Makkiyyah, dan diturunkan sesudah surat At Takwiir. Nama Al AÂ´laa diambil dari kata Al AÂ´laa yang terdapat pada ayat pertama, berarti Yang Paling Tinggi. Muslim meriwayatkan dalam kitab Al Jumu'ah, dan diriwayatkan pula oleh Ashhaabus Sunan, dari Nu'man ibnu Basyir bahwa Rasulullah s.a.w. pada shalat dua hari Raya (Fitri dan Adha) dan shalat Jum'at membaca surat Al AÂ´laa pada rakaat pertama, dan surat Al Ghaasyiyah pada rakaat kedua.",Maha Tinggi
5967,87,Al-A'la,الاعلى,19,صُحُفِ اِبْرٰهِيْمَ وَمُوْسٰى ࣖ,shuhufi ibraahiima wamuusaa,(yaitu) kitab-kitab Ibrahim dan Musa.,mekah,"Surat ini terdiri atas 19 ayat, termasuk golongan surat-surat Makkiyyah, dan diturunkan sesudah surat At Takwiir. Nama Al AÂ´laa diambil dari kata Al AÂ´laa yang terdapat pada ayat pertama, berarti Yang Paling Tinggi. Muslim meriwayatkan dalam kitab Al Jumu'ah, dan diriwayatkan pula oleh Ashhaabus Sunan, dari Nu'man ibnu Basyir bahwa Rasulullah s.a.w. pada shalat dua hari Raya (Fitri dan Adha) dan shalat Jum'at membaca surat Al AÂ´laa pada rakaat pertama, dan surat Al Ghaasyiyah pada rakaat kedua.",Maha Tinggi
5968,88,Al-Gasyiyah,الغاشية,1,هَلْ اَتٰىكَ حَدِيْثُ الْغَاشِيَةِۗ,hal ataaka hadiitsu lghaasyiyat,Sudahkah sampai kepadamu berita tentang (hari Kiamat)?,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5969,88,Al-Gasyiyah,الغاشية,2,وُجُوْهٌ يَّوْمَىِٕذٍ خَاشِعَةٌ  ۙ,wujuuhun yawma-idzin khaasyi'a,"Pada hari itu banyak wajah yang tertunduk terhina,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5970,88,Al-Gasyiyah,الغاشية,3,عَامِلَةٌ نَّاصِبَةٌ  ۙ,aamilatun naasiba,"(karena) bekerja keras lagi kepayahan,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5971,88,Al-Gasyiyah,الغاشية,4,تَصْلٰى نَارًا حَامِيَةً  ۙ,tashlaa naaran haamiya,"mereka memasuki api yang sangat panas (neraka),",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5972,88,Al-Gasyiyah,الغاشية,5,تُسْقٰى مِنْ عَيْنٍ اٰنِيَةٍ ۗ,tusqaa min 'aynin aaniya,diberi minum dari sumber mata air yang sangat panas.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5973,88,Al-Gasyiyah,الغاشية,6,لَيْسَ لَهُمْ طَعَامٌ اِلَّا مِنْ ضَرِيْعٍۙ,laysa lahum tha'aamun illaa min dharii',"Tidak ada makanan bagi mereka selain dari pohon yang berduri,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5974,88,Al-Gasyiyah,الغاشية,7,لَّا يُسْمِنُ وَلَا يُغْنِيْ مِنْ جُوْعٍۗ,laa yusminu walaa yughnii min juu',yang tidak menggemukkan dan tidak menghilangkan lapar.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5975,88,Al-Gasyiyah,الغاشية,8,وُجُوْهٌ يَّوْمَىِٕذٍ نَّاعِمَةٌ  ۙ,wujuuhun yawma-idzin naa'ima,"Pada hari itu banyak (pula) wajah yang berseri-seri,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5976,88,Al-Gasyiyah,الغاشية,9,لِّسَعْيِهَا رَاضِيَةٌ  ۙ,lisa'yihaa raadiya,"merasa senang karena usahanya (sendiri),",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5977,88,Al-Gasyiyah,الغاشية,10,فِيْ جَنَّةٍ عَالِيَةٍۙ,fii jannatin 'aaliya,"(mereka) dalam surga yang tinggi,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5978,88,Al-Gasyiyah,الغاشية,11,لَّا تَسْمَعُ فِيْهَا لَاغِيَةً ۗ,laa tasma'u fiihaa laaghiya,di sana (kamu) tidak mendengar perkataan yang tidak berguna.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5979,88,Al-Gasyiyah,الغاشية,12,فِيْهَا عَيْنٌ جَارِيَةٌ  ۘ,fiihaa 'aynun jaariya,Di sana ada mata air yang mengalir.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5980,88,Al-Gasyiyah,الغاشية,13,فِيْهَا سُرُرٌ مَّرْفُوْعَةٌ  ۙ,fiihaa sururun marfuu'a,"Di sana ada dipan-dipan yang ditinggikan,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5981,88,Al-Gasyiyah,الغاشية,14,وَّاَكْوَابٌ مَّوْضُوْعَةٌ  ۙ,wa-akwaabun mawdhuu'a,"dan gelas-gelas yang tersedia (di dekatnya),",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5982,88,Al-Gasyiyah,الغاشية,15,وَّنَمَارِقُ مَصْفُوْفَةٌ  ۙ,wanamaariqu mashfuufa,"dan bantal-bantal sandaran yang tersusun,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5983,88,Al-Gasyiyah,الغاشية,16,وَّزَرَابِيُّ مَبْثُوْثَةٌ  ۗ,wazaraabiyyu mabtsuutsa,dan permadani-permadani yang terhampar.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5984,88,Al-Gasyiyah,الغاشية,17,اَفَلَا يَنْظُرُوْنَ اِلَى الْاِبِلِ كَيْفَ خُلِقَتْۗ,afalaa yanzhuruuna ilaa l-ibili kayfa khuliqath,"Maka tidakkah mereka memperhatikan unta, bagaimana diciptakan?",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5985,88,Al-Gasyiyah,الغاشية,18,وَاِلَى السَّمَاۤءِ كَيْفَ رُفِعَتْۗ,wa-ilaa ssamaa-i kayfa rufi'ath,"dan langit, bagaimana ditinggikan?",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5986,88,Al-Gasyiyah,الغاشية,19,وَاِلَى الْجِبَالِ كَيْفَ نُصِبَتْۗ,wa-ilaa ljibaali kayfa nushibath,Dan gunung-gunung bagaimana ditegakkan?,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5987,88,Al-Gasyiyah,الغاشية,20,وَاِلَى الْاَرْضِ كَيْفَ سُطِحَتْۗ,wa-ilaa l-ardhi kayfa suthihath,Dan bumi bagaimana dihamparkan?,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5988,88,Al-Gasyiyah,الغاشية,21,فَذَكِّرْۗ اِنَّمَآ اَنْتَ مُذَكِّرٌۙ,fadzakkir innamaa anta mudzakkir,"Maka berilah peringatan, karena sesungguhnya engkau (Muhammad) hanyalah pemberi peringatan.",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5989,88,Al-Gasyiyah,الغاشية,22,لَّسْتَ عَلَيْهِمْ بِمُصَيْطِرٍۙ,lasta 'alayhim bimushaythir,"Engkau bukanlah orang yang berkuasa atas mereka,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5990,88,Al-Gasyiyah,الغاشية,23,اِلَّا مَنْ تَوَلّٰى وَكَفَرَۙ,illaa man tawallaa wakafar,"kecuali (jika ada) orang yang berpaling dan kafir,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5991,88,Al-Gasyiyah,الغاشية,24,فَيُعَذِّبُهُ اللّٰهُ الْعَذَابَ الْاَكْبَرَۗ,fayu'adzdzibuhu laahu l'adzaaba l-akbar,maka Allah akan mengazabnya dengan azab yang besar.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5992,88,Al-Gasyiyah,الغاشية,25,اِنَّ اِلَيْنَآ اِيَابَهُمْ,inna ilaynaa iyaabahum,"Sungguh, kepada Kamilah mereka kembali,",mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5993,88,Al-Gasyiyah,الغاشية,26,ثُمَّ اِنَّ عَلَيْنَا حِسَابَهُمْ ࣖ,tsumma inna 'alaynaa hisaabahum,kemudian sesungguhnya (kewajiban) Kamilah membuat perhitungan atas mereka.,mekah,"Surat ini terdiri atas 26 ayat, termasuk surat-surat Makkiyah, diturunkan sesudah surat Adz Dzaariat. Nama Ghaasyiyah diambil dari kata Al Ghaasyiyah yang terdapat pada ayat pertama surat ini yang  artinya peristiwa yang dahsyat, tapi yang dimaksud adalah hari kiamat. Surat ini adalah surat yang kerap kali dibaca Nabi pada rakaat kedua  pada shalat hari-hari Raya dan shalat Jum'at",Hari Kiamat
5994,89,Al-Fajr,الفجر,1,وَالْفَجْرِۙ,walfajr,"Demi fajar,",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
5995,89,Al-Fajr,الفجر,2,وَلَيَالٍ عَشْرٍۙ,walayaalin 'asyr,"demi malam yang sepuluh,",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
5996,89,Al-Fajr,الفجر,3,وَّالشَّفْعِ وَالْوَتْرِۙ,wasysyaf'i walwatr,"demi yang genap dan yang ganjil,",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
5997,89,Al-Fajr,الفجر,4,وَالَّيْلِ اِذَا يَسْرِۚ,wallayli idzaa yasr,demi malam apabila berlalu.,mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
5998,89,Al-Fajr,الفجر,5,هَلْ فِيْ ذٰلِكَ قَسَمٌ لِّذِيْ حِجْرٍۗ,hal fii dzaalika qasamun lidzii hijr,Adakah pada yang demikian itu terdapat sumpah (yang dapat diterima) bagi orang-orang yang berakal?,mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
5999,89,Al-Fajr,الفجر,6,اَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِعَادٍۖ,alam tara kayfa fa'ala rabbuka bi'aad,Tidakkah engkau (Muhammad) memperhatikan bagaimana Tuhanmu berbuat terhadap (kaum) ‘Ad?,mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
6000,89,Al-Fajr,الفجر,7,اِرَمَ ذَاتِ الْعِمَادِۖ,irama dzaati l'imaad,"(yaitu) penduduk Iram (ibukota kaum ‘Ad) yang mempunyai bangunan-bangunan yang tinggi,",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
6001,89,Al-Fajr,الفجر,8,الَّتِيْ لَمْ يُخْلَقْ مِثْلُهَا فِى الْبِلَادِۖ,latii lam yukhlaq mitsluhaa fii lbilaad,"yang belum pernah dibangun (suatu kota) seperti itu di negeri-negeri lain,",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
6002,89,Al-Fajr,الفجر,9,وَثَمُوْدَ الَّذِيْنَ جَابُوا الصَّخْرَ بِالْوَادِۖ,watsamuuda ladziina jaabuu shshakhra bilwaad,"dan (terhadap) kaum samud yang memotong batu-batu besar di lembah,",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
6003,89,Al-Fajr,الفجر,10,وَفِرْعَوْنَ ذِى الْاَوْتَادِۖ,wafir'awna dzii l-awtaad,"dan (terhadap) Fir‘aun yang mempunyai pasak-pasak (bangunan yang besar),",mekah,"Surat ini terdiri atas 30 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Lail. Nama Al Fajr diambil dari kata Al Fajr yang terdapat pada ayat pertama surat ini yang artinya fajar.",Fajar
